,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90
208,1170,,1496-2-328-1013-1212-74,1.0,1.0,,2021-10-19 20:28:35+00:00,,,,Methane,,321.0,459.0,184.0,,3.04,,,1,1.0,2021-10-19 20:28:35+00:00,Sonic,GHGSat,2,,17707.0,2.0,218645.0,17707.0,,17707.00000000065,17706.999999999385,17706.99999999947,AZ,2021-10-19 20:09:29+00:00,2021-10-19 20:34:15+00:00,2021.0,3744.675,True,True,TP,1.0,319.44626758431303,301.91642786088994,335.5700939286736,318.4777418698922,301.43996935361156,335.11169688207576,319.0701524084934,302.7165897302196,337.70454242920084
209,1366,,1496-2-328-1013-1212-74,1.0,1.0,,2021-10-19 20:28:35+00:00,,,,Methane,,321.0,459.0,184.0,,3.04,,,1,1.0,2021-10-19 20:28:35+00:00,Sonic,GHGSat,3,,17707.0,2.0,218645.0,17707.0,,17707.00000000065,17706.999999999385,17706.99999999947,AZ,2021-10-19 20:09:29+00:00,2021-10-19 20:34:15+00:00,2021.0,3744.675,True,True,TP,1.0,318.11864303189145,303.5151103866929,334.0194231319645,319.3472552844781,303.4328510442399,338.0228454153474,318.52556348696635,301.771662250457,338.1980260301743
210,975,,1496-2-329-571-770-75,1.0,1.0,,2021-10-19 20:33:04+00:00,,,,Methane,,105.0,168.0,42.0,,1.04,,,1,1.0,2021-10-19 20:33:04+00:00,NASA-GEOS,GHGSat,1,,17676.0,2.0,218645.0,17676.0,,17676.00000000065,17675.999999999385,17675.99999999947,AZ,2021-10-19 20:09:29+00:00,2021-10-19 20:34:15+00:00,2021.0,4690.955,True,True,TP,1.0,318.56585646498417,301.07733362043643,337.9218747377657,317.87178039921884,300.0795722768372,337.6002976888757,318.4761262549758,301.4528331072693,337.5712344817659
211,1171,,1496-2-329-571-770-75,1.0,1.0,,2021-10-19 20:33:04+00:00,,,,Methane,,276.0,383.0,169.0,,2.73,,,1,1.0,2021-10-19 20:33:04+00:00,Sonic,GHGSat,2,,17676.0,2.0,218645.0,17676.0,,17676.00000000065,17675.999999999385,17675.99999999947,AZ,2021-10-19 20:09:29+00:00,2021-10-19 20:34:15+00:00,2021.0,4690.955,True,True,TP,1.0,318.78806334406676,303.8253641395123,336.68047013916555,319.05616166500243,301.8249788855305,337.4444737615648,318.0436092533721,300.9672651790626,334.642728533952
212,1367,,1496-2-329-571-770-75,1.0,1.0,,2021-10-19 20:33:04+00:00,,,,Methane,,276.0,383.0,169.0,,2.73,,,1,1.0,2021-10-19 20:33:04+00:00,Sonic,GHGSat,3,,17676.0,2.0,218645.0,17676.0,,17676.00000000065,17675.999999999385,17675.99999999947,AZ,2021-10-19 20:09:29+00:00,2021-10-19 20:34:15+00:00,2021.0,4690.955,True,True,TP,1.0,317.3580262910211,300.49895125181206,337.2202488906227,319.0198035067015,302.02282037810784,334.44620565202115,319.406672717358,302.8539573243738,335.29315200144896
213,976,,1496-3-101-1397-1596-76,1.0,1.0,,2021-10-20 17:48:41+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-20 17:48:41+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,0.0,0.0,460.936923820634,1065.4115585779607,1283.7755799989018,AZ,2021-10-20 17:48:40+00:00,2021-10-20 18:15:30+00:00,2023.0,0.0,False,False,NE,-1.0,8.372743920750933,8.330470962299527,8.421978067930095,19.25248084709512,19.166800674969217,19.377340806721904,23.1882056881078,23.081136690943808,23.334674338792325
214,1172,,1496-3-101-1397-1596-76,1.0,1.0,,2021-10-20 17:48:41+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-20 17:48:41+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,0.0,0.0,460.936923820634,1065.4115585779607,1283.7755799989018,AZ,2021-10-20 17:48:40+00:00,2021-10-20 18:15:30+00:00,2023.0,0.0,False,False,NE,-1.0,8.37180890359512,8.330470962299527,8.421978067930095,19.249053833440033,19.166800674969217,19.377340806721904,23.188361301080953,23.081136690943808,23.334674338792325
215,1368,,1496-3-101-1397-1596-76,1.0,1.0,,2021-10-20 17:48:41+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-20 17:48:41+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,0.0,0.0,460.936923820634,1065.4115585779607,1283.7755799989018,AZ,2021-10-20 17:48:40+00:00,2021-10-20 18:15:30+00:00,2023.0,0.0,False,False,NE,-1.0,8.370370159943878,8.330470962299527,8.421978067930095,19.259443163689124,19.166800674969217,19.377340806721904,23.195796789499116,23.081136690943808,23.334674338792325
216,977,,1496-3-102-995-1194-77,1.0,1.0,,2021-10-20 17:54:00+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-20 17:54:00+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,660.6971682362653,3.4545,660.0111932738042,659.5904279605935,659.8456497483764,AZ,2021-10-20 17:48:40+00:00,2021-10-20 18:15:30+00:00,2023.0,625.5000000000001,True,True,FN,0.0,11.95669520281362,11.899420183406518,12.030130860461075,11.95212147035418,11.891877069263332,12.022504888032225,11.953066304365587,11.896452463335123,12.027130541095438
217,1173,,1496-3-102-995-1194-77,1.0,1.0,,2021-10-20 17:54:00+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-20 17:54:00+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,660.6971682362653,3.4545,660.0111932738042,659.5904279605935,659.8456497483764,AZ,2021-10-20 17:48:40+00:00,2021-10-20 18:15:30+00:00,2023.0,625.5000000000001,True,True,FN,0.0,11.958685604022154,11.899420183406518,12.030130860461075,11.947424113972561,11.891877069263332,12.022504888032225,11.955747078928281,11.896452463335123,12.027130541095438
218,1369,,1496-3-102-995-1194-77,1.0,1.0,,2021-10-20 17:54:00+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-20 17:54:00+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,660.6971682362653,3.4545,660.0111932738042,659.5904279605935,659.8456497483764,AZ,2021-10-20 17:48:40+00:00,2021-10-20 18:15:30+00:00,2023.0,625.5000000000001,True,True,FN,0.0,11.954813518898623,11.899420183406518,12.030130860461075,11.943259509287756,11.891877069263332,12.022504888032225,11.951071152451789,11.896452463335123,12.027130541095438
219,978,,1496-3-103-956-1155-78,1.0,1.0,,2021-10-20 17:58:33+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-20 17:58:33+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,648.8009853257729,3.3923,650.8920614221596,650.9462508928888,651.5467977472944,AZ,2021-10-20 17:48:40+00:00,2021-10-20 18:15:30+00:00,2023.0,1421.9550000000004,True,True,FN,0.0,11.787708223247432,11.735940136473882,11.864855046399445,11.794428186368256,11.736911600456262,11.865837181550077,11.811384899786113,11.74767770646398,11.876721549202797
220,1174,,1496-3-103-956-1155-78,1.0,1.0,,2021-10-20 17:58:33+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-20 17:58:33+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,648.8009853257729,3.3923,650.8920614221596,650.9462508928888,651.5467977472944,AZ,2021-10-20 17:48:40+00:00,2021-10-20 18:15:30+00:00,2023.0,1421.9550000000004,True,True,FN,0.0,11.792527866141837,11.735940136473882,11.864855046399445,11.793146572417765,11.736911600456262,11.865837181550077,11.803356053432916,11.74767770646398,11.876721549202797
221,1370,,1496-3-103-956-1155-78,1.0,1.0,,2021-10-20 17:58:33+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-20 17:58:33+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,648.8009853257729,3.3923,650.8920614221596,650.9462508928888,651.5467977472944,AZ,2021-10-20 17:48:40+00:00,2021-10-20 18:15:30+00:00,2023.0,1421.9550000000004,True,True,FN,0.0,11.792563607369255,11.735940136473882,11.864855046399445,11.791127149166673,11.736911600456262,11.865837181550077,11.809657488805206,11.74767770646398,11.876721549202797
222,979,,1496-3-104-893-1092-79,1.0,1.0,,2021-10-20 18:03:05+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:03:05+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,644.287321070345,3.3687,644.6628222357497,644.6908732552816,644.4339514057959,AZ,2021-10-20 17:48:40+00:00,2021-10-20 18:15:30+00:00,2023.0,2638.07,True,True,FN,0.0,11.678961413841213,11.624267394889314,11.751955621544928,11.686895600356157,11.62477027122186,11.752464021785771,11.673287119619749,11.620164380822326,11.74780753740407
223,1175,,1496-3-104-893-1092-79,1.0,1.0,,2021-10-20 18:03:05+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:03:05+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,644.287321070345,3.3687,644.6628222357497,644.6908732552816,644.4339514057959,AZ,2021-10-20 17:48:40+00:00,2021-10-20 18:15:30+00:00,2023.0,2638.07,True,True,FN,0.0,11.678147187768753,11.624267394889314,11.751955621544928,11.678652394989927,11.62477027122186,11.752464021785771,11.678868029871285,11.620164380822326,11.74780753740407
224,1371,,1496-3-104-893-1092-79,1.0,1.0,,2021-10-20 18:03:05+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:03:05+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,644.287321070345,3.3687,644.6628222357497,644.6908732552816,644.4339514057959,AZ,2021-10-20 17:48:40+00:00,2021-10-20 18:15:30+00:00,2023.0,2638.07,True,True,FN,0.0,11.682311581807117,11.624267394889314,11.751955621544928,11.680880077169935,11.62477027122186,11.752464021785771,11.672442917557385,11.620164380822326,11.74780753740407
225,980,,1496-3-105-576-775-80,1.0,1.0,,2021-10-20 18:07:55+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:07:55+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,637.1343107672516,3.3313,638.9232008668769,639.2722448175689,639.757293718922,AZ,2021-10-20 17:48:40+00:00,2021-10-20 18:15:30+00:00,2023.0,3826.105,True,True,FN,0.0,11.575900041048406,11.521371951670234,11.64792991039332,11.58123674214903,11.527629343422118,11.654256037251608,11.59336034043775,11.536324926395094,11.663047137949
226,1176,,1496-3-105-576-775-80,1.0,1.0,,2021-10-20 18:07:55+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:07:55+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,637.1343107672516,3.3313,638.9232008668769,639.2722448175689,639.757293718922,AZ,2021-10-20 17:48:40+00:00,2021-10-20 18:15:30+00:00,2023.0,3826.105,True,True,FN,0.0,11.577566589158781,11.521371951670234,11.64792991039332,11.584381103282421,11.527629343422118,11.654256037251608,11.5897193181184,11.536324926395094,11.663047137949
227,1372,,1496-3-105-576-775-80,1.0,1.0,,2021-10-20 18:07:55+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:07:55+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,637.1343107672516,3.3313,638.9232008668769,639.2722448175689,639.757293718922,AZ,2021-10-20 17:48:40+00:00,2021-10-20 18:15:30+00:00,2023.0,3826.105,True,True,FN,0.0,11.572812559221736,11.521371951670234,11.64792991039332,11.580286436655184,11.527629343422118,11.654256037251608,11.593528495724211,11.536324926395094,11.663047137949
228,981,,1496-3-106-979-1178-81,1.0,1.0,,2021-10-20 18:12:27+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:12:27+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,594.5222600846521,3.1085,595.0686174676358,607.8232253655541,617.1547586967193,AZ,2021-10-20 17:48:40+00:00,2021-10-20 18:15:30+00:00,2023.0,5015.58,True,True,FN,0.0,10.782554839187451,10.735175494330573,10.853097379223767,11.017446585256181,10.963832908098572,11.084266509101168,11.186317139517225,11.131122789646618,11.253394007385532
229,1177,,1496-3-106-979-1178-81,1.0,1.0,,2021-10-20 18:12:27+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:12:27+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,594.5222600846521,3.1085,595.0686174676358,607.8232253655541,617.1547586967193,AZ,2021-10-20 17:48:40+00:00,2021-10-20 18:15:30+00:00,2023.0,5015.58,True,True,FN,0.0,10.784553648957196,10.735175494330573,10.853097379223767,11.014021941825758,10.963832908098572,11.084266509101168,11.184000064872846,11.131122789646618,11.253394007385532
230,1373,,1496-3-106-979-1178-81,1.0,1.0,,2021-10-20 18:12:27+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:12:27+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,594.5222600846521,3.1085,595.0686174676358,607.8232253655541,617.1547586967193,AZ,2021-10-20 17:48:40+00:00,2021-10-20 18:15:30+00:00,2023.0,5015.58,True,True,FN,0.0,10.783773741118104,10.735175494330573,10.853097379223767,11.019132655670218,10.963832908098572,11.084266509101168,11.184285754027867,11.131122789646618,11.253394007385532
231,982,,1496-3-107-736-935-82,1.0,1.0,,2021-10-20 18:17:17+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:17:17+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,1191.7794946969575,6.2313,1195.6498980443207,1200.922214906386,1206.117816478076,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,474.285,True,True,FN,0.0,21.606350766094756,21.501427664759497,21.737612800201585,21.70514560203831,21.595937614397734,21.83316090626386,21.807087651737408,21.689072348971237,21.927318691038607
232,1178,,1496-3-107-736-935-82,1.0,1.0,,2021-10-20 18:17:17+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:17:17+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,1191.7794946969575,6.2313,1195.6498980443207,1200.922214906386,1206.117816478076,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,474.285,True,True,FN,0.0,21.596954842714247,21.501427664759497,21.737612800201585,21.69938647366962,21.595937614397734,21.83316090626386,21.78997172475749,21.689072348971237,21.927318691038607
233,1374,,1496-3-107-736-935-82,1.0,1.0,,2021-10-20 18:17:17+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:17:17+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,1191.7794946969575,6.2313,1195.6498980443207,1200.922214906386,1206.117816478076,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,474.285,True,True,FN,0.0,21.60911950618156,21.501427664759497,21.737612800201585,21.70507529685621,21.595937614397734,21.83316090626386,21.799742102471953,21.689072348971237,21.927318691038607
234,983,,1496-3-108-496-695-83,1.0,1.0,,2021-10-20 18:22:21+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:22:21+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,1092.6510123415205,5.712999999999999,1104.6670496142522,1131.044890771242,1141.467013789737,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,1694.69,True,True,FN,0.0,19.970497200528154,19.87048994113756,20.088759836105528,20.443190367240426,20.343334469939382,20.56679838508217,20.63363841430658,20.530159288117346,20.755675403963885
235,1179,,1496-3-108-496-695-83,1.0,1.0,,2021-10-20 18:22:21+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:22:21+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,1092.6510123415205,5.712999999999999,1104.6670496142522,1131.044890771242,1141.467013789737,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,1694.69,True,True,FN,0.0,19.969637058552,19.87048994113756,20.088759836105528,20.445314342617433,20.343334469939382,20.56679838508217,20.633964399361226,20.530159288117346,20.755675403963885
236,1375,,1496-3-108-496-695-83,1.0,1.0,,2021-10-20 18:22:21+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:22:21+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,1092.6510123415205,5.712999999999999,1104.6670496142522,1131.044890771242,1141.467013789737,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,1694.69,True,True,FN,0.0,19.966957305214354,19.87048994113756,20.088759836105528,20.443287785543777,20.343334469939382,20.56679838508217,20.635129925290734,20.530159288117346,20.755675403963885
237,984,,1496-3-109-854-1053-84,1.0,,,2021-10-20 18:27:04+00:00,,,,Methane,,4.5,7.3,1.7,,1.3,,,1,1.0,2021-10-20 18:27:04+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,1180.877847978339,6.1743,1176.6376811763305,1172.4937803755904,1169.0481799878416,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,2991.3550000000005,True,True,TP,1.0,21.26081926943417,21.16062009776189,21.39306158963641,21.184896297726258,21.086337643071406,21.317963169983248,21.122293790621377,21.024572714159603,21.255519776444437
238,1180,,1496-3-109-854-1053-84,1.0,,,2021-10-20 18:27:04+00:00,,,,Methane,,19.0,26.0,11.0,,5.43,,,1,1.0,2021-10-20 18:27:04+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,1180.877847978339,6.1743,1176.6376811763305,1172.4937803755904,1169.0481799878416,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,2991.3550000000005,True,True,TP,1.0,21.25418202040997,21.16062009776189,21.39306158963641,21.196904066198844,21.086337643071406,21.317963169983248,21.130877691087452,21.024572714159603,21.255519776444437
239,1376,,1496-3-109-854-1053-84,1.0,,,2021-10-20 18:27:04+00:00,,,,Methane,,19.0,26.0,11.0,,5.43,,,1,1.0,2021-10-20 18:27:04+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,1180.877847978339,6.1743,1176.6376811763305,1172.4937803755904,1169.0481799878416,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,2991.3550000000005,True,True,TP,1.0,21.25468379181404,21.16062009776189,21.39306158963641,21.194330941320526,21.086337643071406,21.317963169983248,21.123254230125145,21.024572714159603,21.255519776444437
240,985,,1496-3-110-754-953-85,1.0,1.0,,2021-10-20 18:31:11+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:31:11+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,862.9322777146347,4.5119,860.7398354307663,857.5184307003095,853.8813608448515,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,4169.955,True,True,FN,0.0,15.568357103467095,15.497827535865571,15.668065370891567,15.518779282291042,15.440079370045389,15.609682863083565,15.44308410501333,15.374879792322913,15.543767092402405
241,1181,,1496-3-110-754-953-85,1.0,1.0,,2021-10-20 18:31:11+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:31:11+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,862.9322777146347,4.5119,860.7398354307663,857.5184307003095,853.8813608448515,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,4169.955,True,True,FN,0.0,15.569395456609987,15.497827535865571,15.668065370891567,15.513180745572477,15.440079370045389,15.609682863083565,15.45429751131402,15.374879792322913,15.543767092402405
242,1377,,1496-3-110-754-953-85,1.0,1.0,,2021-10-20 18:31:11+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:31:11+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,862.9322777146347,4.5119,860.7398354307663,857.5184307003095,853.8813608448515,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,4169.955,True,True,FN,0.0,15.567986356059649,15.497827535865571,15.668065370891567,15.520512286242854,15.440079370045389,15.609682863083565,15.444886645948403,15.374879792322913,15.543767092402405
243,986,,1496-3-111-936-1135-86,1.0,1.0,,2021-10-20 18:35:18+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:35:18+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,835.9459206620547,4.3708,833.5048443302178,830.7338497405045,828.0423330443924,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,5311.405000000001,True,True,FN,0.0,15.082865144951723,15.009601443041223,15.174476297168557,15.0356852476772,14.959927286072041,15.124256488176883,14.980130271086669,14.911677864952177,15.075477065224586
244,1182,,1496-3-111-936-1135-86,1.0,1.0,,2021-10-20 18:35:18+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:35:18+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,835.9459206620547,4.3708,833.5048443302178,830.7338497405045,828.0423330443924,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,5311.405000000001,True,True,FN,0.0,15.079117158066982,15.009601443041223,15.174476297168557,15.027651026457658,14.959927286072041,15.124256488176883,14.984489584793346,14.911677864952177,15.075477065224586
245,1378,,1496-3-111-936-1135-86,1.0,1.0,,2021-10-20 18:35:18+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:35:18+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,835.9459206620547,4.3708,833.5048443302178,830.7338497405045,828.0423330443924,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,5311.405000000001,True,True,FN,0.0,15.08633571334386,15.009601443041223,15.174476297168557,15.032873741557822,14.959927286072041,15.124256488176883,14.977227298261957,14.911677864952177,15.075477065224586
246,987,,1496-3-112-715-914-87,1.0,1.0,,2021-10-20 18:40:14+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:40:14+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,856.1809070274903,4.4766,856.0004879625673,857.4457530555197,858.2500948261641,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,6650.255,True,True,FN,0.0,15.483262574392171,15.412868122354565,15.582172710021355,15.517819023680474,15.438776521712292,15.60836570344915,15.519740412624634,15.453195470991714,15.622943039489753
247,1183,,1496-3-112-715-914-87,1.0,1.0,,2021-10-20 18:40:14+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:40:14+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,856.1809070274903,4.4766,856.0004879625673,857.4457530555197,858.2500948261641,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,6650.255,True,True,FN,0.0,15.48570988353703,15.412868122354565,15.582172710021355,15.515189580707807,15.438776521712292,15.60836570344915,15.527821110928446,15.453195470991714,15.622943039489753
248,1379,,1496-3-112-715-914-87,1.0,1.0,,2021-10-20 18:40:14+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:40:14+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,856.1809070274903,4.4766,856.0004879625673,857.4457530555197,858.2500948261641,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,6650.255,True,True,FN,0.0,15.48708115358169,15.412868122354565,15.582172710021355,15.518702314179617,15.438776521712292,15.60836570344915,15.521078270133902,15.453195470991714,15.622943039489753
249,988,,1496-3-113-721-920-88,1.0,1.0,,2021-10-20 18:44:16+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:44:16+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,786.123482588369,4.1103,800.1821441936411,819.2179494187633,827.9248162678743,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,7397.88,True,True,FN,0.0,14.484382526662712,14.412241406337495,14.570554484038801,14.8285883735188,14.753487568938636,14.915549108016073,14.979596584376049,14.909571202264233,15.073347261635488
250,1184,,1496-3-113-721-920-88,1.0,1.0,,2021-10-20 18:44:16+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:44:16+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,786.123482588369,4.1103,800.1821441936411,819.2179494187633,827.9248162678743,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,7397.88,True,True,FN,0.0,14.47577096117987,14.412241406337495,14.570554484038801,14.826804147243449,14.753487568938636,14.915549108016073,14.976758843171421,14.909571202264233,15.073347261635488
251,1380,,1496-3-113-721-920-88,1.0,1.0,,2021-10-20 18:44:16+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 18:44:16+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,786.123482588369,4.1103,800.1821441936411,819.2179494187633,827.9248162678743,AZ,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2024.0,7397.88,True,True,FN,0.0,14.479526583273637,14.412241406337495,14.570554484038801,14.82664363504987,14.753487568938636,14.915549108016073,14.981561897088504,14.909571202264233,15.073347261635488
252,989,,1496-3-114-654-853-89,1.0,1.0,,2021-10-20 18:49:27+00:00,,,,Methane,,4.5,7.0,2.0,,1.36,,,1,1.0,2021-10-20 18:49:27+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,1634.195094512887,8.5445,1642.7302551140594,1652.3147789003795,1661.5633279616877,AZ,2021-10-20 18:47:03+00:00,2021-10-20 18:55:18+00:00,2025.0,630.8899999999999,True,True,TP,1.0,29.652921667708622,29.51553605933398,29.839753176006912,29.829742876276484,29.68734066181319,30.013444987742123,29.997034367636942,29.853122778264726,30.18104815869471
